+--------+----------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------------+-----------------------+-------+-------+
| commit |      user      |                                                                                                      changed_objects                                                                                                      | top 10 pred |         score         | top 3 | top 5 |
|        |                |                                                                                                                                                                                                                           |  (6, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.777) |                       |       |       |
|  179   |    fraggle     |                                                                                                            [45]                                                                                                           |  (2, 0.777) |  0.019118494575158473 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.777) |                       |       |       |
|  181   |    fraggle     |                                                                                                            [46]                                                                                                           |  (2, 0.777) |  0.019498117942283552 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.777) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.777) |                       |       |       |
|  184   |    fraggle     |                                                                                                            [59]                                                                                                           | (10, 0.766) |  0.019417722807553307 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (44, 0.766) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.766) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.766) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.766) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.766) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (18, 0.766) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (68, 0.766) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.765) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.765) |                       |       |       |
|  185   |    fraggle     |                                                                                                          [43, 44]                                                                                                         |  (2, 0.767) |  0.038675843985578495 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.767) |                       |       |       |
|  186   |    fraggle     |                                                                                                            [45]                                                                                                           |  (2, 0.767) |  0.019418704744544026 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.767) |                       |       |       |
|  188   |    fraggle     |                                                                                                          [48, 51]                                                                                                         |  (2, 0.767) |  0.03881480731762859  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.767) |                       |       |       |
|  189   |    fraggle     |                                                                                                            [51]                                                                                                           |  (2, 0.767) |  0.019369723398321624 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.767) |                       |       |       |
|  190   |    fraggle     |                                                                                                            [51]                                                                                                           |  (2, 0.767) |  0.019224428719977676 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.767) |                       |       |       |
|  191   |    fraggle     |                                                                                                            [44]                                                                                                           |  (2, 0.767) |  0.019480849334552474 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.767) |                       |       |       |
|  192   |    fraggle     |                                                                                            [71, 72, 75, 4, 62, 65, 43, 44, 51]                                                                                            |  (2, 0.767) |   0.1564548087181832  |   1   |   1   |
|        |                |                                                                                                                                                                                                                           |  (3, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.767) |                       |       |       |
|  193   |    fraggle     |                                                                                                      [61, 67, 22, 9]                                                                                                      | (62, 0.775) |  0.07751741608613041  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (4, 0.775) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (72, 0.775) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.775) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.774) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (71, 0.772) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (44, 0.77) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.766) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (18, 0.765) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (68, 0.765) |                       |       |       |
|  194   |    fraggle     |                                                                                                            [74]                                                                                                           |  (4, 0.778) | 0.0019447391018841242 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (43, 0.778) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.778) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.778) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (71, 0.778) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (72, 0.778) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.774) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.768) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.767) |                       |       |       |
|  195   |    fraggle     |                                                                                                [45, 46, 61, 66, 67, 48, 76]                                                                                               | (62, 0.765) |  0.11808910359634998  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (4, 0.765) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (72, 0.764) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.764) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.763) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.763) |                       |       |       |
|        |                |                                                                                                                                                                                                                           |  (71, 0.76) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.757) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.754) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (18, 0.754) |                       |       |       |
|  197   |    fraggle     |                                                                                                          [48, 51]                                                                                                         | (62, 0.765) |  0.038905340549371996 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (4, 0.765) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (72, 0.764) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.764) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.763) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.763) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.763) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (67, 0.763) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.762) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.762) |                       |       |       |
|  198   |    fraggle     |                                                                                                            [41]                                                                                                           | (45, 0.767) |  0.019164781536740977 |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (46, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.767) |                       |       |       |
|        |                |                                                                                                                                                                                                                           | (66, 0.767) |                       |       |       |
