+--------+----------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------------+------------------------+-------+-------+
| commit |      user      |                                                                                                      changed_objects                                                                                                      | top 10 pred |         score          | top 3 | top 5 |
|        |                |                                                                                                                                                                                                                           | (18, 0.778) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (68, 0.778) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.778) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.777) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.777) |                        |       |       |
|  198   |    fraggle     |                                                                                                            [41]                                                                                                           | (45, 0.789) |  0.018841878375432893  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (46, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (66, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (67, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.785) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (4, 0.785) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (72, 0.784) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.784) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.783) |                        |       |       |
|  199   |    fraggle     |                                                                                                            [68]                                                                                                           |  (4, 0.789) |  0.018819975546019045  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (43, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (66, 0.789) |                        |       |       |
|  200   |    fraggle     |                                                                                                    [59, 62, 68, 47, 43]                                                                                                   |  (4, 0.789) |  0.09341653963414642   |   1   |   1   |
|        |                |                                                                                                                                                                                                                           | (43, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.789) |                        |       |       |
|  204   |    fraggle     |                                                                                                        [48, 49, 51]                                                                                                       |  (4, 0.789) |  0.05736411526230187   |   0   |   1   |
|        |                |                                                                                                                                                                                                                           | (44, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (66, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (67, 0.789) |                        |       |       |
|  207   |    fraggle     |                                                                                                            [55]                                                                                                           |  (4, 0.789) |  0.01897005872260217   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (43, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (66, 0.789) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (67, 0.789) |                        |       |       |
|  208   |    fraggle     |                                                                                                            [63]                                                                                                           |  (4, 0.766) |  0.018352177807907412  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (10, 0.764) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.764) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (18, 0.763) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (72, 0.762) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (2, 0.762) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (3, 0.762) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.761) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.761) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.761) |                        |       |       |
|  209   |    fraggle     |                                                            [2, 3, 45, 46, 60, 61, 66, 67, 63, 30, 31, 21, 22, 34, 33, 8, 9, 48, 49, 4, 59, 68, 43, 23, 44, 51]                                                            | (55, 0.786) |   0.4621442798598866   |   2   |   4   |
|        |                |                                                                                                                                                                                                                           |  (4, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.779) |                        |       |       |
|  210   |    fraggle     |                                                                                                   [21, 22, 8, 9, 71, 10]                                                                                                  | (55, 0.786) |  0.11387734015596947   |   0   |   1   |
|        |                |                                                                                                                                                                                                                           | (62, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (65, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (71, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (72, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (5, 0.776) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (6, 0.776) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (10, 0.776) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (11, 0.776) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (12, 0.776) |                        |       |       |
|  211   |    fraggle     |                                                                                        [63, 64, 24, 25, 26, 27, 28, 29, 31, 33, 71]                                                                                       | (55, 0.786) |   0.2068856447688564   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (4, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.779) |                        |       |       |
|  212   |    fraggle     |                                                                                                            [28]                                                                                                           | (55, 0.786) |  0.01880522805031138   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (4, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.779) |                        |       |       |
|  213   |    fraggle     |                                                                                                            [28]                                                                                                           | (55, 0.786) |  0.017645798109208667  |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (4, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.779) |                        |       |       |
|  214   |    fraggle     |                                                                                                            [3]                                                                                                            | (55, 0.786) |  0.01839167634441731   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           |  (4, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (48, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (51, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (61, 0.779) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (62, 0.779) |                        |       |       |
|  216   |    fraggle     |                                                                                                            [66]                                                                                                           | (30, 0.206) |  0.01914893617021277   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (34, 0.206) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.206) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (43, 0.205) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (33, 0.202) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (45, 0.202) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (9, 0.201) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (10, 0.2)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (22, 0.2)  |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (23, 0.2)  |                        |       |       |
|  219   |    fraggle     |                                                                                                   [2, 21, 79, 8, 59, 81]                                                                                                  | (45, 0.232) |   0.0831981681137296   |   0   |   0   |
|        |                |                                                                                                                                                                                                                           | (48, 0.228) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (34, 0.225) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (30, 0.224) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (41, 0.223) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (46, 0.222) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (55, 0.218) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (21, 0.214) |                        |       |       |
|        |                |                                                                                                                                                                                                                           | (44, 0.213) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.211) |                        |       |       |
|  220   |    fraggle     | [41, 2, 3, 45, 46, 60, 61, 66, 67, 63, 64, 11, 14, 12, 15, 13, 16, 24, 25, 26, 27, 28, 29, 30, 31, 55, 21, 22, 5, 6, 80, 34, 33, 8, 9, 48, 49, 71, 72, 73, 74, 75, 4, 59, 62, 68, 65, 42, 47, 43, 23, 18, 81, 44, 10, 51] | (79, 0.516) |   0.9635938543754177   |   2   |   4   |
|        |                |                                                                                                                                                                                                                           | (81, 0.516) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (21, 0.47) |                        |       |       |
|        |                |                                                                                                                                                                                                                           |  (8, 0.449) |                        |       |       |
