+--------+----------------------+------------------------------------------------------+--------------+------------------------+-------+-------+
| commit |         user         |                   changed_objects                    | top 10 pred  |         score          | top 3 | top 5 |
|        |                      |                                                      | (62, 0.573)  |                        |       |       |
|        |                      |                                                      | (63, 0.573)  |                        |       |       |
|        |                      |                                                      | (64, 0.573)  |                        |       |       |
|        |                      |                                                      | (65, 0.573)  |                        |       |       |
|        |                      |                                                      | (66, 0.573)  |                        |       |       |
|        |                      |                                                      | (67, 0.573)  |                        |       |       |
|        |                      |                                                      | (68, 0.573)  |                        |       |       |
|        |                      |                                                      | (69, 0.573)  |                        |       |       |
|        |                      |                                                      | (70, 0.573)  |                        |       |       |
|  258   |    reuben.morais     |                  [78, 186, 151, 99]                  | (190, 0.805) |   0.0171666572859796   |   0   |   0   |
|        |                      |                                                      | (197, 0.754) |                        |       |       |
|        |                      |                                                      | (198, 0.754) |                        |       |       |
|        |                      |                                                      | (199, 0.754) |                        |       |       |
|        |                      |                                                      | (200, 0.754) |                        |       |       |
|        |                      |                                                      | (201, 0.754) |                        |       |       |
|        |                      |                                                      | (202, 0.754) |                        |       |       |
|        |                      |                                                      | (203, 0.754) |                        |       |       |
|        |                      |                                                      | (204, 0.754) |                        |       |       |
|        |                      |                                                      | (205, 0.754) |                        |       |       |
|  259   |    lissyx+github     |                        [190]                         | (61, 0.594)  |  0.00437514915281202   |   0   |   0   |
|        |                      |                                                      | (62, 0.594)  |                        |       |       |
|        |                      |                                                      | (63, 0.594)  |                        |       |       |
|        |                      |                                                      | (64, 0.594)  |                        |       |       |
|        |                      |                                                      | (65, 0.594)  |                        |       |       |
|        |                      |                                                      | (66, 0.594)  |                        |       |       |
|        |                      |                                                      | (67, 0.594)  |                        |       |       |
|        |                      |                                                      | (68, 0.594)  |                        |       |       |
|        |                      |                                                      | (69, 0.594)  |                        |       |       |
|        |                      |                                                      | (70, 0.594)  |                        |       |       |
|  261   |    lissyx+github     |                        [156]                         | (187, 0.629) | 0.00040052869788120257 |   0   |   0   |
|        |                      |                                                      | (189, 0.629) |                        |       |       |
|        |                      |                                                      | (61, 0.594)  |                        |       |       |
|        |                      |                                                      | (62, 0.594)  |                        |       |       |
|        |                      |                                                      | (63, 0.594)  |                        |       |       |
|        |                      |                                                      | (64, 0.594)  |                        |       |       |
|        |                      |                                                      | (65, 0.594)  |                        |       |       |
|        |                      |                                                      | (66, 0.594)  |                        |       |       |
|        |                      |                                                      | (67, 0.594)  |                        |       |       |
|        |                      |                                                      | (68, 0.594)  |                        |       |       |
|  263   |    reuben.morais     |                        [169]                         | (197, 0.723) | 2.343594370686326e-05  |   0   |   0   |
|        |                      |                                                      | (198, 0.723) |                        |       |       |
|        |                      |                                                      | (199, 0.723) |                        |       |       |
|        |                      |                                                      | (200, 0.723) |                        |       |       |
|        |                      |                                                      | (201, 0.723) |                        |       |       |
|        |                      |                                                      | (202, 0.723) |                        |       |       |
|        |                      |                                                      | (203, 0.723) |                        |       |       |
|        |                      |                                                      | (204, 0.723) |                        |       |       |
|        |                      |                                                      | (205, 0.723) |                        |       |       |
|        |                      |                                                      | (206, 0.723) |                        |       |       |
|  264   |    lissyx+github     |                        [156]                         | (61, 0.594)  | 0.0004017677782241859  |   0   |   0   |
|        |                      |                                                      | (62, 0.594)  |                        |       |       |
|        |                      |                                                      | (63, 0.594)  |                        |       |       |
|        |                      |                                                      | (64, 0.594)  |                        |       |       |
|        |                      |                                                      | (65, 0.594)  |                        |       |       |
|        |                      |                                                      | (66, 0.594)  |                        |       |       |
|        |                      |                                                      | (67, 0.594)  |                        |       |       |
|        |                      |                                                      | (68, 0.594)  |                        |       |       |
|        |                      |                                                      | (69, 0.594)  |                        |       |       |
|        |                      |                                                      | (70, 0.594)  |                        |       |       |
|  265   |    lissyx+github     |                        [156]                         | (61, 0.572)  | 0.0004088641753209579  |   0   |   0   |
|        |                      |                                                      | (62, 0.572)  |                        |       |       |
|        |                      |                                                      | (63, 0.572)  |                        |       |       |
|        |                      |                                                      | (64, 0.572)  |                        |       |       |
|        |                      |                                                      | (65, 0.572)  |                        |       |       |
|        |                      |                                                      | (66, 0.572)  |                        |       |       |
|        |                      |                                                      | (67, 0.572)  |                        |       |       |
|        |                      |                                                      | (68, 0.572)  |                        |       |       |
|        |                      |                                                      | (69, 0.572)  |                        |       |       |
|        |                      |                                                      | (70, 0.572)  |                        |       |       |
|  268   |    reuben.morais     |                        [146]                         | (197, 0.723) |  0.005919646922834419  |   0   |   0   |
|        |                      |                                                      | (198, 0.723) |                        |       |       |
|        |                      |                                                      | (199, 0.723) |                        |       |       |
|        |                      |                                                      | (200, 0.723) |                        |       |       |
|        |                      |                                                      | (201, 0.723) |                        |       |       |
|        |                      |                                                      | (202, 0.723) |                        |       |       |
|        |                      |                                                      | (203, 0.723) |                        |       |       |
|        |                      |                                                      | (204, 0.723) |                        |       |       |
|        |                      |                                                      | (205, 0.723) |                        |       |       |
|        |                      |                                                      | (206, 0.723) |                        |       |       |
|  269   |    reuben.morais     |                    [78, 505, 168]                    | (197, 0.721) |  0.02000705301516399   |   0   |   0   |
|        |                      |                                                      | (198, 0.721) |                        |       |       |
|        |                      |                                                      | (199, 0.721) |                        |       |       |
|        |                      |                                                      | (200, 0.721) |                        |       |       |
|        |                      |                                                      | (201, 0.721) |                        |       |       |
|        |                      |                                                      | (202, 0.721) |                        |       |       |
|        |                      |                                                      | (203, 0.721) |                        |       |       |
|        |                      |                                                      | (204, 0.721) |                        |       |       |
|        |                      |                                                      | (205, 0.721) |                        |       |       |
|        |                      |                                                      | (206, 0.721) |                        |       |       |
|  272   |    lissyx+github     |                        [156]                         | (61, 0.552)  | 0.0004188657116528436  |   0   |   0   |
|        |                      |                                                      | (62, 0.552)  |                        |       |       |
|        |                      |                                                      | (63, 0.552)  |                        |       |       |
|        |                      |                                                      | (64, 0.552)  |                        |       |       |
|        |                      |                                                      | (65, 0.552)  |                        |       |       |
|        |                      |                                                      | (66, 0.552)  |                        |       |       |
|        |                      |                                                      | (67, 0.552)  |                        |       |       |
|        |                      |                                                      | (68, 0.552)  |                        |       |       |
|        |                      |                                                      | (69, 0.552)  |                        |       |       |
|        |                      |                                                      | (70, 0.552)  |                        |       |       |
|  273   |    lissyx+github     |               [78, 186, 187, 151, 99]                | (145, 0.535) |  0.06787349499745626   |   0   |   0   |
|        |                      |                                                      | (61, 0.534)  |                        |       |       |
|        |                      |                                                      | (62, 0.534)  |                        |       |       |
|        |                      |                                                      | (63, 0.534)  |                        |       |       |
|        |                      |                                                      | (64, 0.534)  |                        |       |       |
|        |                      |                                                      | (65, 0.534)  |                        |       |       |
|        |                      |                                                      | (66, 0.534)  |                        |       |       |
|        |                      |                                                      | (67, 0.534)  |                        |       |       |
|        |                      |                                                      | (68, 0.534)  |                        |       |       |
|        |                      |                                                      | (69, 0.534)  |                        |       |       |
|  277   |    reuben.morais     |                       [78, 20]                       | (197, 0.718) |  0.01024812491155242   |   0   |   0   |
|        |                      |                                                      | (198, 0.718) |                        |       |       |
|        |                      |                                                      | (199, 0.718) |                        |       |       |
|        |                      |                                                      | (200, 0.718) |                        |       |       |
|        |                      |                                                      | (201, 0.718) |                        |       |       |
|        |                      |                                                      | (202, 0.718) |                        |       |       |
|        |                      |                                                      | (203, 0.718) |                        |       |       |
|        |                      |                                                      | (204, 0.718) |                        |       |       |
|        |                      |                                                      | (205, 0.718) |                        |       |       |
|        |                      |                                                      | (206, 0.718) |                        |       |       |
|  278   |    reuben.morais     |                   [186, 187, 151]                    | (197, 0.717) |  0.017680339462517684  |   0   |   0   |
|        |                      |                                                      | (198, 0.717) |                        |       |       |
|        |                      |                                                      | (199, 0.717) |                        |       |       |
|        |                      |                                                      | (200, 0.717) |                        |       |       |
|        |                      |                                                      | (201, 0.717) |                        |       |       |
|        |                      |                                                      | (202, 0.717) |                        |       |       |
|        |                      |                                                      | (203, 0.717) |                        |       |       |
|        |                      |                                                      | (204, 0.717) |                        |       |       |
|        |                      |                                                      | (205, 0.717) |                        |       |       |
|        |                      |                                                      | (206, 0.717) |                        |       |       |
|  286   |    reuben.morais     |                      [78, 151]                       | (197, 0.71)  |  0.010531582834949624  |   0   |   0   |
|        |                      |                                                      | (198, 0.71)  |                        |       |       |
|        |                      |                                                      | (199, 0.71)  |                        |       |       |
|        |                      |                                                      | (200, 0.71)  |                        |       |       |
|        |                      |                                                      | (201, 0.71)  |                        |       |       |
|        |                      |                                                      | (202, 0.71)  |                        |       |       |
|        |                      |                                                      | (203, 0.71)  |                        |       |       |
|        |                      |                                                      | (204, 0.71)  |                        |       |       |
|        |                      |                                                      | (205, 0.71)  |                        |       |       |
|        |                      |                                                      | (206, 0.71)  |                        |       |       |
|  290   |    reuben.morais     |                        [156]                         | (197, 0.712) |  0.001498443024045324  |   0   |   0   |
|        |                      |                                                      | (198, 0.712) |                        |       |       |
|        |                      |                                                      | (199, 0.712) |                        |       |       |
|        |                      |                                                      | (200, 0.712) |                        |       |       |
|        |                      |                                                      | (201, 0.712) |                        |       |       |
|        |                      |                                                      | (202, 0.712) |                        |       |       |
|        |                      |                                                      | (203, 0.712) |                        |       |       |
|        |                      |                                                      | (204, 0.712) |                        |       |       |
|        |                      |                                                      | (205, 0.712) |                        |       |       |
|        |                      |                                                      | (206, 0.712) |                        |       |       |
|  297   |    reuben.morais     |                        [156]                         | (184, 0.704) |  0.00321926212082559   |   0   |   0   |
|        |                      |                                                      | (197, 0.702) |                        |       |       |
|        |                      |                                                      | (198, 0.702) |                        |       |       |
|        |                      |                                                      | (199, 0.702) |                        |       |       |
|        |                      |                                                      | (200, 0.702) |                        |       |       |
|        |                      |                                                      | (201, 0.702) |                        |       |       |
|        |                      |                                                      | (202, 0.702) |                        |       |       |
|        |                      |                                                      | (203, 0.702) |                        |       |       |
|        |                      |                                                      | (204, 0.702) |                        |       |       |
|        |                      |                                                      | (205, 0.702) |                        |       |       |
|  300   |        lissyx        |                        [156]                         | (78, 0.247)  |  0.002590876972599512  |   0   |   0   |
|        |                      |                                                      | (190, 0.116) |                        |       |       |
|        |                      |                                                      | (184, 0.113) |                        |       |       |
|        |                      |                                                      | (505, 0.11)  |                        |       |       |
|        |                      |                                                      | (197, 0.107) |                        |       |       |
|        |                      |                                                      | (198, 0.107) |                        |       |       |
|        |                      |                                                      | (199, 0.107) |                        |       |       |
|        |                      |                                                      | (200, 0.107) |                        |       |       |
|        |                      |                                                      | (201, 0.107) |                        |       |       |
|        |                      |                                                      | (202, 0.107) |                        |       |       |
|  305   |        lissyx        |                        [568]                         | (78, 0.245)  |  0.015191937157255071  |   1   |   1   |
|        |                      |                                                      |  (20, 0.24)  |                        |       |       |
|        |                      |                                                      | (568, 0.205) |                        |       |       |
|        |                      |                                                      | (161, 0.158) |                        |       |       |
|        |                      |                                                      | (145, 0.129) |                        |       |       |
|        |                      |                                                      | (95, 0.128)  |                        |       |       |
|        |                      |                                                      | (190, 0.116) |                        |       |       |
|        |                      |                                                      | (184, 0.112) |                        |       |       |
|        |                      |                                                      | (505, 0.109) |                        |       |       |
|        |                      |                                                      | (197, 0.107) |                        |       |       |
|  306   |    lissyx+github     |                        [156]                         | (186, 0.524) |  0.007590439276485797  |   0   |   0   |
|        |                      |                                                      | (187, 0.489) |                        |       |       |
|        |                      |                                                      | (99, 0.476)  |                        |       |       |
|        |                      |                                                      | (61, 0.471)  |                        |       |       |
|        |                      |                                                      | (62, 0.471)  |                        |       |       |
|        |                      |                                                      | (63, 0.471)  |                        |       |       |
|        |                      |                                                      | (64, 0.471)  |                        |       |       |
|        |                      |                                                      | (65, 0.471)  |                        |       |       |
|        |                      |                                                      | (66, 0.471)  |                        |       |       |
|        |                      |                                                      | (67, 0.471)  |                        |       |       |
|  311   |    reuben.morais     |                        [156]                         | (184, 0.702) |  0.002955952656099849  |   0   |   0   |
|        |                      |                                                      | (197, 0.701) |                        |       |       |
|        |                      |                                                      | (198, 0.701) |                        |       |       |
|        |                      |                                                      | (199, 0.701) |                        |       |       |
|        |                      |                                                      | (200, 0.701) |                        |       |       |
|        |                      |                                                      | (201, 0.701) |                        |       |       |
|        |                      |                                                      | (202, 0.701) |                        |       |       |
|        |                      |                                                      | (203, 0.701) |                        |       |       |
|        |                      |                                                      | (204, 0.701) |                        |       |       |
|        |                      |                                                      | (205, 0.701) |                        |       |       |
|  320   |      tilmankamp      |                        [573]                         | (573, 0.562) |  0.03818453594238355   |   1   |   1   |
|        |                      |                                                      | (574, 0.562) |                        |       |       |
|        |                      |                                                      | (25, 0.263)  |                        |       |       |
|        |                      |                                                      | (78, 0.246)  |                        |       |       |
|        |                      |                                                      | (148, 0.207) |                        |       |       |
|        |                      |                                                      | (150, 0.194) |                        |       |       |
|        |                      |                                                      | (20, 0.189)  |                        |       |       |
|        |                      |                                                      | (149, 0.173) |                        |       |       |
|        |                      |                                                      | (168, 0.122) |                        |       |       |
|        |                      |                                                      | (505, 0.12)  |                        |       |       |
|  331   |    lissyx+github     |                        [156]                         | (20, 0.539)  |  0.006214068312478827  |   0   |   0   |
|        |                      |                                                      | (145, 0.534) |                        |       |       |
|        |                      |                                                      | (61, 0.533)  |                        |       |       |
|        |                      |                                                      | (62, 0.533)  |                        |       |       |
|        |                      |                                                      | (63, 0.533)  |                        |       |       |
|        |                      |                                                      | (64, 0.533)  |                        |       |       |
|        |                      |                                                      | (65, 0.533)  |                        |       |       |
|        |                      |                                                      | (66, 0.533)  |                        |       |       |
|        |                      |                                                      | (67, 0.533)  |                        |       |       |
|        |                      |                                                      | (68, 0.533)  |                        |       |       |
|  332   |    reuben.morais     |                 [62, 63, 64, 69, 70]                 |  (197, 0.7)  | 0.0022186887549458184  |   0   |   0   |
|        |                      |                                                      |  (198, 0.7)  |                        |       |       |
|        |                      |                                                      |  (199, 0.7)  |                        |       |       |
|        |                      |                                                      |  (200, 0.7)  |                        |       |       |
|        |                      |                                                      |  (201, 0.7)  |                        |       |       |
|        |                      |                                                      |  (202, 0.7)  |                        |       |       |
|        |                      |                                                      |  (203, 0.7)  |                        |       |       |
|        |                      |                                                      |  (204, 0.7)  |                        |       |       |
|        |                      |                                                      |  (205, 0.7)  |                        |       |       |
|        |                      |                                                      |  (206, 0.7)  |                        |       |       |
|  346   |    lissyx+github     |                        [190]                         | (20, 0.553)  |  0.00559237779618888   |   0   |   0   |
|        |                      |                                                      | (62, 0.552)  |                        |       |       |
|        |                      |                                                      | (63, 0.552)  |                        |       |       |
|        |                      |                                                      | (64, 0.552)  |                        |       |       |
|        |                      |                                                      | (69, 0.552)  |                        |       |       |
|        |                      |                                                      | (70, 0.552)  |                        |       |       |
|        |                      |                                                      | (145, 0.542) |                        |       |       |
|        |                      |                                                      | (568, 0.521) |                        |       |       |
|        |                      |                                                      | (99, 0.497)  |                        |       |       |
|        |                      |                                                      | (186, 0.463) |                        |       |       |
|  348   |    lissyx+github     |                        [156]                         | (62, 0.552)  |  0.000668827493954826  |   0   |   0   |
|        |                      |                                                      | (63, 0.552)  |                        |       |       |
|        |                      |                                                      | (64, 0.552)  |                        |       |       |
|        |                      |                                                      | (69, 0.552)  |                        |       |       |
|        |                      |                                                      | (70, 0.552)  |                        |       |       |
|        |                      |                                                      | (186, 0.497) |                        |       |       |
|        |                      |                                                      | (145, 0.476) |                        |       |       |
|        |                      |                                                      | (99, 0.472)  |                        |       |       |
|        |                      |                                                      | (20, 0.467)  |                        |       |       |
|        |                      |                                                      | (187, 0.452) |                        |       |       |
|  349   |    kdavis-mozilla    |                         [78]                         | (13, 0.577)  |  0.01427328111401214   |   0   |   0   |
|        |                      |                                                      | (24, 0.544)  |                        |       |       |
|        |                      |                                                      | (40, 0.486)  |                        |       |       |
|        |                      |                                                      | (41, 0.478)  |                        |       |       |
|        |                      |                                                      | (11, 0.407)  |                        |       |       |
|        |                      |                                                      | (168, 0.318) |                        |       |       |
|        |                      |                                                      |  (83, 0.31)  |                        |       |       |
|        |                      |                                                      | (78, 0.246)  |                        |       |       |
|        |                      |                                                      | (20, 0.239)  |                        |       |       |
|        |                      |                                                      | (148, 0.22)  |                        |       |       |
|  350   |    lissyx+github     |                         [78]                         | (62, 0.552)  |  0.01282184926508909   |   0   |   0   |
|        |                      |                                                      | (63, 0.552)  |                        |       |       |
|        |                      |                                                      | (64, 0.552)  |                        |       |       |
|        |                      |                                                      | (69, 0.552)  |                        |       |       |
|        |                      |                                                      | (70, 0.552)  |                        |       |       |
|        |                      |                                                      | (145, 0.542) |                        |       |       |
|        |                      |                                                      | (20, 0.539)  |                        |       |       |
|        |                      |                                                      | (568, 0.521) |                        |       |       |
|        |                      |                                                      |  (99, 0.49)  |                        |       |       |
|        |                      |                                                      | (186, 0.458) |                        |       |       |
|  351   |    lissyx+github     |                         [78]                         | (62, 0.552)  |  0.008212347851591131  |   0   |   0   |
|        |                      |                                                      | (63, 0.552)  |                        |       |       |
|        |                      |                                                      | (64, 0.552)  |                        |       |       |
|        |                      |                                                      | (69, 0.552)  |                        |       |       |
|        |                      |                                                      | (70, 0.552)  |                        |       |       |
|        |                      |                                                      | (20, 0.539)  |                        |       |       |
|        |                      |                                                      | (186, 0.492) |                        |       |       |
|        |                      |                                                      |  (99, 0.49)  |                        |       |       |
|        |                      |                                                      | (145, 0.476) |                        |       |       |
|        |                      |                                                      | (187, 0.447) |                        |       |       |
|  352   |    lissyx+github     |                        [568]                         | (62, 0.552)  |  0.01596060011856444   |   0   |   0   |
|        |                      |                                                      | (63, 0.552)  |                        |       |       |
|        |                      |                                                      | (64, 0.552)  |                        |       |       |
|        |                      |                                                      | (69, 0.552)  |                        |       |       |
|        |                      |                                                      | (70, 0.552)  |                        |       |       |
|        |                      |                                                      | (20, 0.539)  |                        |       |       |
|        |                      |                                                      | (186, 0.526) |                        |       |       |
|        |                      |                                                      | (187, 0.492) |                        |       |       |
|        |                      |                                                      |  (99, 0.49)  |                        |       |       |
|        |                      |                                                      | (145, 0.409) |                        |       |       |
|  353   |    kdavis-mozilla    |                         [78]                         | (190, 0.715) |  0.017558089603511625  |   0   |   0   |
|        |                      |                                                      | (24, 0.629)  |                        |       |       |
|        |                      |                                                      | (146, 0.629) |                        |       |       |
|        |                      |                                                      | (13, 0.623)  |                        |       |       |
|        |                      |                                                      |  (83, 0.61)  |                        |       |       |
|        |                      |                                                      |  (40, 0.51)  |                        |       |       |
|        |                      |                                                      | (41, 0.502)  |                        |       |       |
|        |                      |                                                      | (18, 0.413)  |                        |       |       |
|        |                      |                                                      | (11, 0.407)  |                        |       |       |
|        |                      |                                                      | (168, 0.377) |                        |       |       |
|  354   |    reuben.morais     |                         [78]                         | (197, 0.668) |  0.00304265072514275   |   0   |   0   |
|        |                      |                                                      | (198, 0.668) |                        |       |       |
|        |                      |                                                      | (199, 0.668) |                        |       |       |
|        |                      |                                                      | (200, 0.668) |                        |       |       |
|        |                      |                                                      | (201, 0.668) |                        |       |       |
|        |                      |                                                      | (202, 0.668) |                        |       |       |
|        |                      |                                                      | (203, 0.668) |                        |       |       |
|        |                      |                                                      | (204, 0.668) |                        |       |       |
|        |                      |                                                      | (205, 0.668) |                        |       |       |
|        |                      |                                                      | (206, 0.668) |                        |       |       |
|  356   |    reuben.morais     |                         [78]                         | (197, 0.707) |  0.001971599577514379  |   0   |   0   |
|        |                      |                                                      | (198, 0.707) |                        |       |       |
